Site name: Scar Hill ,,,,
Site latitude (deg): 57.1887 ,,,,
Site longitude (deg): -2.8547 ,,,,
Frequency (MHz): 915.95 ,,,,
Tx antenna height (m): 17 ,,,,
Adjusted e.i.r.p. (dBm): 46.9 ,,,,
Rx antenna height (m): 1.5 ,,,,
System noise floor (dBm): -124 ,,,,
Number of records: 143541 ,,,,
Date (dd.mm.yyyy), Time (hh:mm:ss), Rx Latitude (deg), Rx Longitude (deg), Local mean measurement (dBm) 
01.09.2018, 10:51:52,57.165975,-2.810344,-74.25
01.09.2018, 10:51:54,57.16592,-2.810157,-72.19
01.09.2018, 10:51:56,57.165872,-2.809986,-71.03
01.09.2018, 10:51:58,57.16583,-2.809775,-70.78
01.09.2018, 10:52:00,57.165799,-2.809571,-69.43
01.09.2018, 10:52:02,57.165798,-2.809368,-69.06
01.09.2018, 10:52:03,57.16581,-2.809157,-68.29
01.09.2018, 10:52:05,57.165822,-2.808954,-66.75
01.09.2018, 10:52:07,57.165836,-2.808758,-67.19
01.09.2018, 10:52:09,57.165842,-2.808528,-69.96
01.09.2018, 10:52:10,57.165846,-2.808328,-70.07
01.09.2018, 10:52:12,57.165847,-2.808117,-70.27
01.09.2018, 10:52:14,57.165845,-2.807885,-70.62
01.09.2018, 10:52:15,57.165838,-2.80768,-72.21
01.09.2018, 10:52:17,57.165831,-2.80748,-69.78
01.09.2018, 10:52:19,57.165828,-2.807284,-68.85
01.09.2018, 10:52:21,57.165825,-2.807082,-67.48
01.09.2018, 10:52:22,57.165835,-2.806865,-67.91
01.09.2018, 10:52:24,57.165866,-2.806664,-67.61
01.09.2018, 10:52:26,57.165912,-2.806483,-68.21
01.09.2018, 10:52:28,57.165975,-2.806328,-69.12
01.09.2018, 10:52:29,57.166062,-2.806172,-70.09
01.09.2018, 10:52:31,57.166149,-2.806015,-70.77
01.09.2018, 10:52:33,57.166235,-2.805866,-69.88
01.09.2018, 10:52:35,57.166322,-2.805702,-70.11
01.09.2018, 10:52:37,57.1664,-2.805544,-70.56
01.09.2018, 10:52:39,57.166466,-2.805384,-69.37
01.09.2018, 10:52:41,57.16652,-2.80521,-71.22
01.09.2018, 10:52:43,57.166565,-2.805007,-72.42
01.09.2018, 10:52:44,57.166589,-2.804797,-73.27
01.09.2018, 10:52:46,57.166591,-2.804609,-71.38
01.09.2018, 10:52:48,57.166576,-2.804406,-71.21
01.09.2018, 10:52:50,57.16655,-2.804207,-71.16
01.09.2018, 10:52:52,57.166509,-2.80402,-72.34
01.09.2018, 10:52:54,57.166445,-2.80384,-73.21
01.09.2018, 10:52:55,57.166363,-2.803683,-74.48
01.09.2018, 10:52:57,57.166277,-2.803574,-73.56
01.09.2018, 10:52:59,57.166184,-2.803496,-75.81
01.09.2018, 10:53:01,57.166068,-2.803417,-75.2
01.09.2018, 10:53:02,57.165965,-2.803319,-76.82
01.09.2018, 10:53:04,57.165879,-2.803204,-78.34
01.09.2018, 10:53:05,57.165797,-2.803064,-77.68
01.09.2018, 10:53:07,57.165718,-2.802893,-78.55
01.09.2018, 10:53:08,57.165646,-2.802743,-78.56
01.09.2018, 10:53:10,57.165568,-2.802552,-81.19
01.09.2018, 10:53:11,57.165493,-2.802382,-81.83
01.09.2018, 10:53:13,57.165415,-2.802216,-83.57
01.09.2018, 10:53:15,57.165333,-2.802087,-82.08
01.09.2018, 10:53:17,57.16524,-2.80194,-82.95
01.09.2018, 10:53:20,57.165165,-2.801769,-85.48
01.09.2018, 10:54:06,57.165132,-2.801555,-86.32
01.09.2018, 10:55:54,57.165133,-2.8014,-86.11
01.09.2018, 10:56:47,57.165123,-2.801253,-87.86
01.09.2018, 10:56:50,57.165099,-2.80107,-86.63
01.09.2018, 10:56:52,57.165076,-2.800882,-86.11
01.09.2018, 10:56:54,57.165059,-2.800677,-87.28
01.09.2018, 10:56:56,57.16507,-2.800447,-86.58
01.09.2018, 10:56:59,57.16512,-2.800257,-87.47
01.09.2018, 10:57:01,57.165187,-2.800108,-88.53
01.09.2018, 10:57:02,57.165271,-2.799962,-87.53
01.09.2018, 10:57:04,57.165345,-2.799835,-84.6
01.09.2018, 10:57:06,57.165417,-2.799709,-84.19
01.09.2018, 10:57:07,57.165506,-2.799555,-85.29
01.09.2018, 10:57:09,57.165582,-2.799397,-83.92
01.09.2018, 10:57:10,57.165654,-2.79923,-80.03
01.09.2018, 10:57:12,57.165723,-2.79908,-77.28
01.09.2018, 10:57:13,57.1658,-2.798915,-79.77
01.09.2018, 10:57:15,57.16587,-2.798779,-79.33
01.09.2018, 10:57:16,57.16595,-2.798617,-82.21
01.09.2018, 10:57:18,57.166025,-2.79846,-80.72
01.09.2018, 10:57:19,57.166101,-2.798292,-81.74
01.09.2018, 10:57:21,57.166183,-2.798107,-79.87
01.09.2018, 10:57:23,57.166259,-2.797936,-82.14
01.09.2018, 10:57:25,57.166312,-2.797778,-83.04
01.09.2018, 10:57:26,57.16635,-2.797598,-84.03
01.09.2018, 10:57:28,57.166382,-2.797407,-83.83
01.09.2018, 10:57:29,57.166407,-2.797153,-84.9
01.09.2018, 10:57:31,57.16643,-2.796956,-83.2
01.09.2018, 10:57:33,57.166464,-2.796753,-82.24
01.09.2018, 10:57:35,57.166492,-2.796539,-83.3
01.09.2018, 10:57:37,57.166502,-2.796276,-85.82
01.09.2018, 10:58:03,57.1665,-2.796087,-86.81
01.09.2018, 10:59:14,57.16649,-2.795985,-85.78
01.09.2018, 10:59:52,57.166525,-2.795789,-88.05
01.09.2018, 10:59:58,57.166562,-2.795573,-89.53
01.09.2018, 11:00:03,57.166586,-2.795426,-89.77
01.09.2018, 11:00:07,57.166613,-2.795243,-90.73
01.09.2018, 11:00:10,57.166649,-2.795041,-90.76
01.09.2018, 11:00:12,57.166673,-2.79486,-90.74
01.09.2018, 11:00:14,57.166694,-2.79464,-87.77
01.09.2018, 11:00:17,57.166728,-2.794427,-86.66
01.09.2018, 11:00:19,57.166763,-2.794199,-83.7
01.09.2018, 11:00:22,57.166783,-2.793955,-82.98
01.09.2018, 11:00:35,57.166817,-2.793812,-80.06
01.09.2018, 11:00:40,57.166898,-2.793803,-82.19
01.09.2018, 11:00:42,57.166977,-2.793837,-83.9
01.09.2018, 11:00:43,57.167069,-2.793895,-77.2
01.09.2018, 11:00:44,57.167182,-2.793967,-72.21
01.09.2018, 11:00:46,57.167277,-2.794037,-70.09
01.09.2018, 11:00:47,57.167367,-2.79412,-73.38
01.09.2018, 11:00:48,57.167462,-2.794233,-75.15
01.09.2018, 11:00:48,57.167548,-2.794357,-76.91
01.09.2018, 11:00:49,57.167633,-2.794486,-79.52
01.09.2018, 11:00:50,57.167716,-2.794611,-77.31
01.09.2018, 11:00:51,57.167799,-2.794738,-76.4
01.09.2018, 11:00:52,57.167882,-2.794871,-74.77
01.09.2018, 11:00:53,57.167967,-2.795008,-76.64
01.09.2018, 11:00:54,57.168058,-2.795157,-74.74
01.09.2018, 11:00:55,57.168154,-2.795303,-73.14
01.09.2018, 11:00:55,57.168237,-2.795435,-76.83
01.09.2018, 11:00:56,57.168319,-2.795567,-79.65
01.09.2018, 11:00:57,57.1684,-2.795698,-75.33
01.09.2018, 11:00:58,57.16848,-2.795834,-77.95
01.09.2018, 11:00:59,57.168563,-2.795985,-80.56
01.09.2018, 11:01:00,57.16866,-2.796151,-74.94
01.09.2018, 11:01:00,57.168738,-2.796292,-73.42
01.09.2018, 11:01:01,57.168814,-2.796436,-74.33
01.09.2018, 11:01:02,57.168887,-2.796585,-77.04
01.09.2018, 11:01:03,57.168956,-2.796741,-75.36
01.09.2018, 11:01:04,57.169028,-2.796907,-76.56
01.09.2018, 11:01:04,57.169105,-2.797087,-75.38
01.09.2018, 11:01:05,57.169173,-2.797253,-74.96
01.09.2018, 11:01:06,57.169241,-2.797416,-80.3
01.09.2018, 11:01:07,57.169308,-2.797577,-79.33
01.09.2018, 11:01:08,57.169372,-2.79774,-81.36
01.09.2018, 11:01:08,57.16945,-2.797919,-82.55
01.09.2018, 11:01:09,57.169518,-2.798077,-84.36
01.09.2018, 11:01:10,57.169586,-2.798232,-86.29
01.09.2018, 11:01:11,57.169653,-2.798383,-86.62
01.09.2018, 11:01:12,57.169733,-2.798563,-87.61
01.09.2018, 11:01:12,57.16981,-2.798724,-86.82
01.09.2018, 11:01:13,57.16989,-2.798888,-86.93
01.09.2018, 11:01:14,57.16997,-2.79905,-87.97
01.09.2018, 11:01:15,57.170052,-2.799207,-88.12
01.09.2018, 11:01:16,57.170139,-2.79936,-90.25
01.09.2018, 11:01:17,57.170216,-2.799488,-89.49
01.09.2018, 11:01:18,57.170305,-2.799603,-90.33
01.09.2018, 11:01:18,57.170407,-2.799707,-89.17
01.09.2018, 11:01:19,57.170504,-2.799785,-87.28
01.09.2018, 11:01:20,57.170605,-2.799862,-85.18
01.09.2018, 11:01:21,57.170713,-2.799938,-86.3
01.09.2018, 11:01:22,57.170826,-2.800011,-88.36
01.09.2018, 11:01:23,57.170936,-2.800073,-86.69
01.09.2018, 11:01:24,57.171042,-2.800119,-86.31
01.09.2018, 11:01:25,57.171147,-2.800142,-84.68
01.09.2018, 11:01:26,57.171257,-2.800145,-85.67
01.09.2018, 11:01:26,57.171374,-2.800134,-85.38
01.09.2018, 11:01:27,57.171477,-2.800121,-85.75
01.09.2018, 11:01:28,57.171579,-2.800106,-83.71
01.09.2018, 11:01:29,57.171684,-2.800093,-83.25
01.09.2018, 11:01:30,57.171807,-2.800082,-84.26
01.09.2018, 11:01:30,57.171926,-2.800072,-81.18
01.09.2018, 11:01:31,57.172032,-2.800072,-80.67
01.09.2018, 11:01:32,57.172139,-2.800074,-80.67
01.09.2018, 11:01:33,57.172248,-2.800075,-79.19
01.09.2018, 11:01:33,57.172377,-2.800076,-80.13
01.09.2018, 11:01:34,57.172484,-2.800078,-80.47
01.09.2018, 11:01:35,57.172592,-2.800081,-81.06
01.09.2018, 11:01:36,57.172699,-2.800087,-80.72
01.09.2018, 11:01:36,57.172825,-2.800094,-81.01
01.09.2018, 11:01:37,57.172934,-2.800103,-80.71
01.09.2018, 11:01:38,57.173042,-2.80011,-80.75
01.09.2018, 11:01:39,57.173155,-2.800115,-82.48
01.09.2018, 11:01:39,57.173278,-2.800137,-83.58
01.09.2018, 11:01:40,57.173388,-2.800156,-83.57
01.09.2018, 11:01:41,57.173498,-2.800174,-80.83
01.09.2018, 11:01:42,57.173617,-2.800193,-80.16
01.09.2018, 11:01:42,57.173743,-2.800232,-82.43
01.09.2018, 11:01:43,57.173853,-2.800253,-79.21
01.09.2018, 11:01:44,57.173965,-2.800271,-78.65
01.09.2018, 11:01:45,57.174075,-2.800288,-80.92
01.09.2018, 11:01:46,57.174182,-2.800305,-79.16
01.09.2018, 11:01:47,57.174315,-2.80031,-77.75
01.09.2018, 11:01:48,57.174444,-2.800305,-78.36
01.09.2018, 11:01:48,57.174554,-2.800287,-75.9
01.09.2018, 11:01:49,57.174663,-2.800249,-78.49
01.09.2018, 11:01:50,57.174771,-2.800188,-73.85
01.09.2018, 11:01:51,57.174873,-2.800108,-72.7
01.09.2018, 11:01:52,57.174974,-2.800004,-71.83
01.09.2018, 11:01:53,57.17507,-2.799892,-71.91
01.09.2018, 11:01:54,57.17516,-2.799795,-70.56
01.09.2018, 11:01:55,57.175255,-2.799705,-70.35
01.09.2018, 11:01:56,57.175362,-2.799627,-71.58
01.09.2018, 11:01:56,57.17547,-2.799566,-71.14
01.09.2018, 11:01:57,57.175567,-2.799511,-73.04
01.09.2018, 11:01:58,57.175666,-2.799458,-74.76
01.09.2018, 11:01:59,57.175767,-2.799407,-77.03
01.09.2018, 11:01:59,57.175893,-2.799342,-77.05
01.09.2018, 11:02:00,57.175993,-2.799291,-77.65
01.09.2018, 11:02:01,57.176096,-2.79924,-79.15
01.09.2018, 11:02:02,57.176212,-2.799187,-79.95
01.09.2018, 11:02:02,57.176332,-2.799125,-81.31
01.09.2018, 11:02:03,57.176438,-2.799067,-83.64
01.09.2018, 11:02:04,57.176541,-2.799007,-80.85
01.09.2018, 11:02:05,57.176653,-2.798937,-81.58
01.09.2018, 11:02:05,57.17676,-2.798861,-81.69
01.09.2018, 11:02:06,57.176859,-2.798788,-81.48
01.09.2018, 11:02:07,57.176959,-2.798712,-82.49
01.09.2018, 11:02:08,57.177088,-2.79861,-81.08
01.09.2018, 11:02:08,57.177186,-2.798534,-80.61
01.09.2018, 11:02:09,57.177284,-2.79846,-82.48
01.09.2018, 11:02:10,57.177383,-2.798388,-82.41
01.09.2018, 11:02:10,57.177509,-2.798303,-79.25
01.09.2018, 11:02:11,57.177613,-2.798246,-81.35
01.09.2018, 11:02:12,57.177719,-2.798193,-84.95
01.09.2018, 11:02:13,57.177828,-2.798143,-83.9
01.09.2018, 11:02:14,57.177962,-2.798085,-85.38
01.09.2018, 11:02:14,57.17808,-2.798029,-82.87
01.09.2018, 11:02:15,57.178189,-2.797982,-80.49
01.09.2018, 11:02:16,57.178286,-2.797937,-79.95
01.09.2018, 11:02:17,57.178389,-2.797882,-78.92
01.09.2018, 11:02:18,57.178509,-2.797804,-70.68
01.09.2018, 11:02:19,57.178611,-2.797724,-67.85
01.09.2018, 11:02:20,57.178709,-2.797644,-63.45
01.09.2018, 11:02:21,57.178812,-2.797558,-61.77
01.09.2018, 11:02:22,57.178929,-2.797452,-63.13
01.09.2018, 11:02:22,57.179027,-2.797369,-72.15
01.09.2018, 11:02:23,57.17912,-2.797284,-65.51
01.09.2018, 11:02:24,57.17921,-2.797199,-64.31
01.09.2018, 11:02:25,57.179299,-2.797114,-70.01
01.09.2018, 11:02:26,57.17941,-2.796998,-65.09
01.09.2018, 11:02:26,57.179497,-2.796896,-65.78
01.09.2018, 11:02:27,57.179584,-2.796792,-66.19
01.09.2018, 11:02:28,57.179672,-2.796685,-63.02
01.09.2018, 11:02:29,57.179782,-2.796545,-61.94
01.09.2018, 11:02:29,57.179867,-2.796431,-59.37
01.09.2018, 11:02:30,57.179952,-2.796317,-57.75
01.09.2018, 11:02:31,57.180042,-2.796197,-58.07
01.09.2018, 11:02:31,57.180138,-2.796059,-58.81
01.09.2018, 11:02:32,57.180221,-2.795946,-59.36
01.09.2018, 11:02:33,57.180305,-2.795832,-59.19
01.09.2018, 11:02:33,57.180413,-2.795687,-59.21
01.09.2018, 11:02:34,57.180499,-2.795575,-58.88
01.09.2018, 11:02:35,57.180585,-2.795462,-57.95
01.09.2018, 11:02:36,57.18069,-2.795317,-59.21
01.09.2018, 11:02:36,57.180775,-2.795191,-61.67
01.09.2018, 11:02:37,57.180858,-2.795062,-63.36
01.09.2018, 11:02:38,57.180945,-2.794921,-70.99
01.09.2018, 11:02:39,57.18105,-2.794742,-65.68
01.09.2018, 11:02:39,57.181132,-2.794573,-61.62
01.09.2018, 11:02:40,57.181213,-2.794398,-61.65
01.09.2018, 11:02:41,57.181294,-2.794233,-59.81
01.09.2018, 11:02:42,57.181377,-2.79409,-62.83
01.09.2018, 11:02:43,57.181462,-2.793967,-63.61
01.09.2018, 11:02:44,57.181552,-2.793868,-62.13
01.09.2018, 11:02:45,57.181647,-2.793792,-63.6
01.09.2018, 11:02:46,57.181746,-2.79373,-67.74
01.09.2018, 11:02:47,57.181848,-2.793679,-65.96
01.09.2018, 11:02:48,57.181966,-2.793636,-61.8
01.09.2018, 11:02:49,57.182097,-2.793598,-59
01.09.2018, 11:02:49,57.182214,-2.793574,-61.23
01.09.2018, 11:02:50,57.182324,-2.793561,-63.35
01.09.2018, 11:02:51,57.18243,-2.793567,-61.78
01.09.2018, 11:02:52,57.182537,-2.793579,-62.1
01.09.2018, 11:02:53,57.182643,-2.793596,-60.35
01.09.2018, 11:02:54,57.182749,-2.79362,-60.56
01.09.2018, 11:02:55,57.182875,-2.793644,-60.28
01.09.2018, 11:02:55,57.182984,-2.793676,-59.95
01.09.2018, 11:02:56,57.183092,-2.793704,-60.23
01.09.2018, 11:02:57,57.183199,-2.793732,-61.24
01.09.2018, 11:02:58,57.183307,-2.79376,-64.03
01.09.2018, 11:02:59,57.18344,-2.793792,-65.47
01.09.2018, 11:02:59,57.183549,-2.793816,-71.04
01.09.2018, 11:03:00,57.183655,-2.793833,-76.88
01.09.2018, 11:03:01,57.183763,-2.793848,-79.97
01.09.2018, 11:03:02,57.183875,-2.793862,-82.08
01.09.2018, 11:03:03,57.184011,-2.793885,-83.76
01.09.2018, 11:03:03,57.184124,-2.793907,-85.2
01.09.2018, 11:03:04,57.184237,-2.793924,-84.17
01.09.2018, 11:03:05,57.18435,-2.79394,-84.56
01.09.2018, 11:03:06,57.184462,-2.793957,-87.25
01.09.2018, 11:03:07,57.184572,-2.793972,-86.75
01.09.2018, 11:03:08,57.184688,-2.793989,-85.4
01.09.2018, 11:03:09,57.184807,-2.794,-83.15
01.09.2018, 11:03:10,57.18493,-2.79401,-81.86
01.09.2018, 11:03:11,57.185046,-2.794015,-78.31
01.09.2018, 11:03:11,57.185159,-2.794005,-77.49
01.09.2018, 11:03:12,57.185272,-2.793991,-80.77
01.09.2018, 11:03:13,57.185386,-2.793971,-85.02
01.09.2018, 11:03:14,57.185508,-2.793944,-87.7
01.09.2018, 11:03:16,57.185623,-2.79392,-86.34
01.09.2018, 11:03:17,57.185746,-2.793939,-86
01.09.2018, 11:03:18,57.185849,-2.794008,-87.2
01.09.2018, 11:03:19,57.185942,-2.794119,-85.48
01.09.2018, 11:03:20,57.186023,-2.794236,-85.18
01.09.2018, 11:03:21,57.186101,-2.79435,-86.3
01.09.2018, 11:03:22,57.186188,-2.794471,-87.44
01.09.2018, 11:03:23,57.186272,-2.794594,-85.91
01.09.2018, 11:03:24,57.186355,-2.794718,-85.59
01.09.2018, 11:03:25,57.186441,-2.794845,-81.64
01.09.2018, 11:03:26,57.186534,-2.794974,-81.41
01.09.2018, 11:03:27,57.18663,-2.795102,-80.26
01.09.2018, 11:03:28,57.186728,-2.795243,-80.64
01.09.2018, 11:03:29,57.186829,-2.79539,-80.18
01.09.2018, 11:03:30,57.186928,-2.795544,-74.17
01.09.2018, 11:03:31,57.187011,-2.795716,-71.98
01.09.2018, 11:03:33,57.187079,-2.795933,-73.84
01.09.2018, 11:03:35,57.187156,-2.796122,-76.21
01.09.2018, 11:03:37,57.187233,-2.796089,-69.95
01.09.2018, 11:03:39,57.187285,-2.795948,-68.6
01.09.2018, 11:03:40,57.187341,-2.795783,-71.69
01.09.2018, 11:03:42,57.187407,-2.795622,-74.57
01.09.2018, 11:03:43,57.187496,-2.795443,-76.12
01.09.2018, 11:03:44,57.187591,-2.7953,-72.66
01.09.2018, 11:03:46,57.187678,-2.795235,-73.79
01.09.2018, 11:03:47,57.187774,-2.795213,-70.61
01.09.2018, 11:03:48,57.187877,-2.795215,-73.71
01.09.2018, 11:03:49,57.187978,-2.795222,-80.46
01.09.2018, 11:03:50,57.188075,-2.79523,-73.89
01.09.2018, 11:03:51,57.188201,-2.795248,-75.68
01.09.2018, 11:03:52,57.188315,-2.795267,-80.23
01.09.2018, 11:03:53,57.188432,-2.795289,-76.94
01.09.2018, 11:03:54,57.188551,-2.795317,-83.12
01.09.2018, 11:03:55,57.188667,-2.795352,-77.09
01.09.2018, 11:03:56,57.188787,-2.79541,-73.17
01.09.2018, 11:03:57,57.188904,-2.79548,-78.8
01.09.2018, 11:03:59,57.189002,-2.795528,-72.04
01.09.2018, 11:04:00,57.1891,-2.795573,-66.83
01.09.2018, 11:04:01,57.189212,-2.795593,-71.64
01.09.2018, 11:04:02,57.189332,-2.795604,-69.87
01.09.2018, 11:04:03,57.189459,-2.795618,-69.58
01.09.2018, 11:04:05,57.189562,-2.795625,-77.03
01.09.2018, 11:04:06,57.189683,-2.795625,-75.38
01.09.2018, 11:04:08,57.189805,-2.795608,-70.7
01.09.2018, 11:04:09,57.189929,-2.795575,-69.77
01.09.2018, 11:04:13,57.190085,-2.795508,-77.92
01.09.2018, 11:04:18,57.190118,-2.795447,-81.15
01.09.2018, 11:04:20,57.190136,-2.79528,-79.09
01.09.2018, 11:04:22,57.190144,-2.795111,-80.55
01.09.2018, 11:04:23,57.190146,-2.794929,-78.12
01.09.2018, 11:04:24,57.190151,-2.794731,-77.82
01.09.2018, 11:04:25,57.190157,-2.79451,-80.29
01.09.2018, 11:04:26,57.190155,-2.794284,-79.01
01.09.2018, 11:04:28,57.190145,-2.794067,-75.18
01.09.2018, 11:04:29,57.190131,-2.793864,-76.88
01.09.2018, 11:04:30,57.190106,-2.79366,-72.66
01.09.2018, 11:04:31,57.19007,-2.793472,-70.89
01.09.2018, 11:04:32,57.19002,-2.793291,-71.8
01.09.2018, 11:04:33,57.189959,-2.793113,-72.77
01.09.2018, 11:04:34,57.189895,-2.792942,-77.38
01.09.2018, 11:04:35,57.189842,-2.792782,-78.33
01.09.2018, 11:04:36,57.18979,-2.792618,-77.95
01.09.2018, 11:04:37,57.189739,-2.792448,-81.2
01.09.2018, 11:04:38,57.189691,-2.79228,-81.18
01.09.2018, 11:04:39,57.189655,-2.792097,-80.54
01.09.2018, 11:04:40,57.189638,-2.791875,-76.8
01.09.2018, 11:04:41,57.189622,-2.791659,-75.97
01.09.2018, 11:04:41,57.189612,-2.791451,-76.83
01.09.2018, 11:04:42,57.18959,-2.791236,-79.56
01.09.2018, 11:04:43,57.189584,-2.791017,-76.75
01.09.2018, 11:04:44,57.189591,-2.790803,-78.6
01.09.2018, 11:04:45,57.189605,-2.790594,-85.48
01.09.2018, 11:04:46,57.189628,-2.790393,-87.53
01.09.2018, 11:04:47,57.189666,-2.790202,-87.65
01.09.2018, 11:04:48,57.189723,-2.789999,-88.15
01.09.2018, 11:04:49,57.189782,-2.789792,-87.89
01.09.2018, 11:04:50,57.189841,-2.789584,-87.83
01.09.2018, 11:04:51,57.189912,-2.789434,-88.02
01.09.2018, 11:04:52,57.190003,-2.78931,-87.78
01.09.2018, 11:04:53,57.1901,-2.789194,-89.13
01.09.2018, 11:04:54,57.190192,-2.789109,-87.32
01.09.2018, 11:04:55,57.190287,-2.789029,-87.91
01.09.2018, 11:04:56,57.190382,-2.788952,-87.5
01.09.2018, 11:04:57,57.190476,-2.788881,-87.29
01.09.2018, 11:04:58,57.19059,-2.788805,-88.38
01.09.2018, 11:04:58,57.190708,-2.788711,-84.6
01.09.2018, 11:04:59,57.190812,-2.788632,-85
01.09.2018, 11:05:00,57.190912,-2.788562,-83.98
01.09.2018, 11:05:01,57.191007,-2.788499,-84.61
01.09.2018, 11:05:02,57.191134,-2.788414,-83.52
01.09.2018, 11:05:02,57.191243,-2.788352,-84.28
01.09.2018, 11:05:03,57.191351,-2.788285,-84.55
01.09.2018, 11:05:04,57.191458,-2.788219,-85.27
01.09.2018, 11:05:05,57.191561,-2.788163,-88.21
01.09.2018, 11:05:06,57.191688,-2.788086,-85.32
01.09.2018, 11:05:06,57.191788,-2.788025,-86.45
01.09.2018, 11:05:07,57.191898,-2.787961,-87.2
01.09.2018, 11:05:08,57.19201,-2.787888,-87.6
01.09.2018, 11:05:09,57.19211,-2.787804,-86.69
01.09.2018, 11:05:10,57.192233,-2.78773,-86.13
01.09.2018, 11:05:10,57.192338,-2.787672,-87.56
01.09.2018, 11:05:11,57.192446,-2.787607,-89.37
01.09.2018, 11:05:12,57.192552,-2.787539,-89.04
01.09.2018, 11:05:13,57.192653,-2.787468,-89.31
01.09.2018, 11:05:14,57.192752,-2.787394,-91.54
01.09.2018, 11:05:15,57.192865,-2.787312,-90.73
01.09.2018, 11:05:15,57.192964,-2.787224,-90.6
01.09.2018, 11:05:16,57.193055,-2.787138,-90.58
01.09.2018, 11:05:17,57.193146,-2.787046,-90.81
01.09.2018, 11:05:18,57.193236,-2.786947,-91.85
01.09.2018, 11:05:19,57.193347,-2.78682,-91.69
01.09.2018, 11:05:19,57.193436,-2.786719,-90.47
01.09.2018, 11:05:20,57.193525,-2.786612,-88.83
01.09.2018, 11:05:21,57.193616,-2.786498,-89.16
01.09.2018, 11:05:22,57.193722,-2.786363,-89.28
01.09.2018, 11:05:22,57.193808,-2.786242,-87.92
01.09.2018, 11:05:23,57.193896,-2.786117,-88.09
01.09.2018, 11:05:24,57.193982,-2.78598,-90.39
01.09.2018, 11:05:25,57.194061,-2.785837,-89.12
01.09.2018, 11:05:26,57.194156,-2.785661,-88.78
01.09.2018, 11:05:26,57.194233,-2.785523,-90.33
01.09.2018, 11:05:27,57.194313,-2.785389,-88.58
01.09.2018, 11:05:28,57.194394,-2.785254,-87.3
01.09.2018, 11:05:29,57.194477,-2.785119,-87.04
01.09.2018, 11:05:30,57.19457,-2.784968,-88.22
01.09.2018, 11:05:30,57.194653,-2.784818,-87.26
01.09.2018, 11:05:31,57.194726,-2.784672,-87.53
01.09.2018, 11:05:32,57.194793,-2.784513,-88.13
01.09.2018, 11:05:33,57.194852,-2.784341,-87.49
01.09.2018, 11:05:34,57.194901,-2.784171,-87.85
01.09.2018, 11:05:35,57.194968,-2.783955,-87.86
01.09.2018, 11:05:35,57.195023,-2.783782,-88.39
01.09.2018, 11:05:36,57.195074,-2.783619,-88.37
01.09.2018, 11:05:37,57.195127,-2.783458,-88.95
01.09.2018, 11:05:38,57.195186,-2.783292,-88.48
01.09.2018, 11:05:39,57.195254,-2.783086,-87.11
01.09.2018, 11:05:39,57.195309,-2.782917,-85.23
01.09.2018, 11:05:40,57.195365,-2.78275,-86.75
01.09.2018, 11:05:41,57.195421,-2.782583,-87.18
01.09.2018, 11:05:41,57.195496,-2.782383,-87.07
01.09.2018, 11:05:42,57.195555,-2.782222,-86.67
01.09.2018, 11:05:43,57.195616,-2.782056,-86.55
01.09.2018, 11:05:44,57.195681,-2.781886,-88.53
01.09.2018, 11:05:44,57.195749,-2.781678,-86.61
01.09.2018, 11:05:45,57.1958,-2.781508,-87.92
01.09.2018, 11:05:46,57.195848,-2.781334,-88.55
01.09.2018, 11:05:47,57.195893,-2.781152,-86.99
01.09.2018, 11:05:47,57.195943,-2.78093,-86.54
01.09.2018, 11:05:48,57.19598,-2.780753,-83.16
01.09.2018, 11:05:49,57.196017,-2.780577,-83.95
01.09.2018, 11:05:50,57.196068,-2.780357,-86.59
01.09.2018, 11:05:50,57.196116,-2.780169,-82.56
01.09.2018, 11:05:51,57.196164,-2.779989,-82.69
01.09.2018, 11:05:52,57.196215,-2.77981,-83.99
01.09.2018, 11:05:53,57.196281,-2.779595,-83.99
01.09.2018, 11:05:53,57.196325,-2.779456,-86.05
01.09.2018, 11:05:54,57.196372,-2.77931,-83.4
01.09.2018, 11:05:55,57.196438,-2.779097,-86
01.09.2018, 11:05:56,57.196505,-2.778876,-84.84
01.09.2018, 11:05:56,57.196554,-2.778699,-82.58
01.09.2018, 11:05:57,57.196601,-2.778516,-84.72
01.09.2018, 11:05:58,57.196644,-2.778328,-81.51
01.09.2018, 11:05:59,57.196688,-2.778128,-84.06
01.09.2018, 11:06:00,57.196747,-2.777895,-85.68
01.09.2018, 11:06:01,57.196798,-2.77768,-85.46
01.09.2018, 11:06:02,57.196854,-2.777458,-84.16
01.09.2018, 11:06:04,57.196925,-2.77721,-83.52
01.09.2018, 11:06:06,57.196986,-2.777037,-84.42
01.09.2018, 11:06:07,57.197022,-2.776867,-83.99
01.09.2018, 11:06:09,57.197045,-2.776706,-86.68
01.09.2018, 11:06:10,57.197073,-2.776535,-85.03
01.09.2018, 11:06:11,57.197102,-2.776366,-83.56
01.09.2018, 11:06:12,57.19713,-2.776196,-84.11
01.09.2018, 11:06:13,57.197161,-2.776025,-84.48
01.09.2018, 11:06:14,57.197198,-2.77584,-85.49
01.09.2018, 11:06:15,57.197238,-2.77565,-84.43
01.09.2018, 11:06:16,57.197278,-2.775467,-82.99
01.09.2018, 11:06:17,57.19732,-2.775289,-83.61
